Requirement ID,Title,Type,Satisfies,Implemented By,Tested By,Has Implementation,Has Tests
REQ_SD_280,SD Timing Configuration,requirement,feat_req_someipsd_66; feat_req_someipsd_68; feat_req_someipsd_72,CODE_sd_server_sd_516,TC_test_sd_SdTest,Yes,Yes
REQ_SD_281,SD Phase Transitions,requirement,feat_req_someipsd_74; feat_req_someipsd_75; feat_req_someipsd_77; feat_req_someipsd_419; feat_req_someipsd_422,CODE_sd_types_sd_88,TC_test_sd_SdTest,Yes,Yes
REQ_SD_282,SD Multicast Group Management,requirement,feat_req_someipsd_101; feat_req_someipsd_102; feat_req_someipsd_103; feat_req_someipsd_104,CODE_sd_message_sd_408; CODE_sd_message_sd_466,TC_test_sd_SdTest,Yes,Yes
REQ_SD_283,SD Response Delay Configuration,requirement,feat_req_someipsd_106; feat_req_someipsd_107; feat_req_someipsd_109,CODE_sd_server_sd_516,TC_test_sd_SdTest,Yes,Yes
REQ_SD_290,SD Server Endpoint Registration,requirement,feat_req_someipsd_806; feat_req_someipsd_807; feat_req_someipsd_808; feat_req_someipsd_809; feat_req_someipsd_811,CODE_sd_server_sd_417,TC_test_sd_SdTest,Yes,Yes
REQ_SD_291,SD Client Endpoint Resolution,requirement,feat_req_someipsd_812; feat_req_someipsd_813; feat_req_someipsd_814; feat_req_someipsd_816,CODE_sd_message_sd_408; CODE_sd_message_sd_466,TC_test_sd_SdTest,Yes,Yes
REQ_SD_292,SD Multicast Endpoint Handling,requirement,feat_req_someipsd_751; feat_req_someipsd_752; feat_req_someipsd_754; feat_req_someipsd_755; feat_req_someipsd_756; feat_req_someipsd_757; feat_req_someipsd_758,CODE_sd_server_sd_417,TC_test_sd_SdTest,Yes,Yes
REQ_SD_293,SD Endpoint Validation,requirement,feat_req_someipsd_1111; feat_req_someipsd_1113; feat_req_someipsd_1114; feat_req_someipsd_1169; feat_req_someipsd_1170; feat_req_someipsd_1171,CODE_sd_types_sd_60,TC_test_sd_SdTest,Yes,Yes
REQ_SD_300,SD Service Offer Processing,requirement,feat_req_someipsd_762; feat_req_someipsd_763; feat_req_someipsd_828; feat_req_someipsd_829,CODE_sd_server_sd_446,TC_test_sd_SdTest,Yes,Yes
REQ_SD_301,SD Service State Tracking,requirement,feat_req_someipsd_771; feat_req_someipsd_772; feat_req_someipsd_776; feat_req_someipsd_777; feat_req_someipsd_778,CODE_sd_message_sd_408; CODE_sd_message_sd_466,TC_test_sd_SdTest,Yes,Yes
REQ_SD_302,SD Subscription State Tracking,requirement,feat_req_someipsd_779; feat_req_someipsd_780; feat_req_someipsd_781; feat_req_someipsd_782; feat_req_someipsd_783,CODE_sd_message_sd_408; CODE_sd_message_sd_466,TC_test_sd_SdTest,Yes,Yes
REQ_SD_303,SD Service Registry Management,requirement,feat_req_someipsd_784; feat_req_someipsd_785; feat_req_someipsd_786; feat_req_someipsd_787; feat_req_someipsd_788,CODE_sd_message_sd_408; CODE_sd_message_sd_466,TC_test_sd_SdTest,Yes,Yes
REQ_SD_310,SD Graceful Shutdown,requirement,feat_req_someipsd_818; feat_req_someipsd_819; feat_req_someipsd_822; feat_req_someipsd_823; feat_req_someipsd_824,CODE_sd_types_sd_88,TC_test_sd_SdTest,Yes,Yes
REQ_SD_311,SD Reboot Recovery,requirement,feat_req_someipsd_871; feat_req_someipsd_793; feat_req_someipsd_794,CODE_sd_client_sd_291; CODE_sd_client_sd_320,TC_test_sd_SdTest,Yes,Yes
REQ_SD_312,SD Service Stop Handling,requirement,feat_req_someipsd_831; feat_req_someipsd_832; feat_req_someipsd_834,CODE_sd_server_sd_446,TC_test_sd_SdTest,Yes,Yes
REQ_SD_320,SD Non-SOME/IP Service Announcement,requirement,feat_req_someipsd_497; feat_req_someipsd_498; feat_req_someipsd_499; feat_req_someipsd_500; feat_req_someipsd_501; feat_req_someipsd_502; feat_req_someipsd_503,CODE_sd_message_sd_408; CODE_sd_message_sd_466,TC_test_sd_SdTest,Yes,Yes
REQ_SD_330,SD Initial Event Sending,requirement,feat_req_someipsd_833; feat_req_someipsd_1166; feat_req_someipsd_1167; feat_req_someipsd_1168,CODE_sd_server_sd_464,TC_test_sd_SdTest,Yes,Yes
REQ_SD_331,SD Initial Event Requesting,requirement,feat_req_someipsd_1191; feat_req_someipsd_1192; feat_req_someipsd_1193; feat_req_someipsd_946,CODE_sd_client_sd_291; CODE_sd_client_sd_320,TC_test_sd_SdTest,Yes,Yes
REQ_SD_340,SD Error Handling,requirement,feat_req_someipsd_1162; feat_req_someipsd_1164; feat_req_someipsd_1221; feat_req_someipsd_1227; feat_req_someipsd_1228,CODE_sd_types_sd_50,TC_test_sd_SdTest,Yes,Yes
REQ_SD_341,SD Option Conflict Resolution,requirement,feat_req_someipsd_1140; feat_req_someipsd_1147; feat_req_someipsd_1149,CODE_sd_server_sd_464,TC_test_sd_SdTest,Yes,Yes
REQ_SD_342,SD Security Considerations,requirement,feat_req_someipsd_1176; feat_req_someipsd_1177; feat_req_someipsd_1178; feat_req_someipsd_1179; feat_req_someipsd_1180; feat_req_someipsd_1182; feat_req_someipsd_1184,CODE_sd_server_sd_464,TC_test_sd_SdTest,Yes,Yes
REQ_SD_343,SD IPv4 SD Endpoint Processing,requirement,feat_req_someipsd_1151; feat_req_someipsd_1152; feat_req_someipsd_1153; feat_req_someipsd_1154; feat_req_someipsd_1155; feat_req_someipsd_1156,CODE_sd_server_sd_464,TC_test_sd_SdTest,Yes,Yes
REQ_SD_344,SD Mandatory Feature Set,requirement,feat_req_someipsd_1248; feat_req_someipsd_1249; feat_req_someipsd_1250; feat_req_someipsd_1251; feat_req_someipsd_1252; feat_req_someipsd_1253,CODE_sd_server_sd_464,TC_test_sd_SdTest,Yes,Yes
REQ_SD_345,SD Unicast Flag Processing,requirement,feat_req_someipsd_1187; feat_req_someipsd_1188,CODE_sd_server_sd_464,TC_test_sd_SdTest,Yes,Yes
REQ_SD_346,SD Service State Machine Details,requirement,feat_req_someipsd_624; feat_req_someipsd_631; feat_req_someipsd_684; feat_req_someipsd_691,CODE_sd_client_sd_339,TC_test_sd_SdTest,Yes,Yes
REQ_SD_347,SD Subscription Renewal,requirement,feat_req_someipsd_839; feat_req_someipsd_840; feat_req_someipsd_841; feat_req_someipsd_842; feat_req_someipsd_843,CODE_sd_server_sd_481,TC_test_sd_SdTest,Yes,Yes
REQ_SD_348,SD Publish/Subscribe Event Flow,requirement,feat_req_someipsd_836; feat_req_someipsd_837; feat_req_someipsd_838; feat_req_someipsd_1239,CODE_sd_client_sd_339,TC_test_sd_SdTest,Yes,Yes
REQ_SD_349,SD Duplicate Offer Handling,requirement,feat_req_someipsd_844; feat_req_someipsd_848; feat_req_someipsd_849; feat_req_someipsd_850; feat_req_someipsd_851,CODE_sd_server_sd_481,TC_test_sd_SdTest,Yes,Yes
REQ_SD_350,SD Entry Aggregation,requirement,feat_req_someipsd_852; feat_req_someipsd_853; feat_req_someipsd_854; feat_req_someipsd_855; feat_req_someipsd_856,CODE_sd_server_sd_481,TC_test_sd_SdTest,Yes,Yes
REQ_SD_351,SD Startup Behavior,requirement,feat_req_someipsd_857; feat_req_someipsd_858; feat_req_someipsd_862; feat_req_someipsd_864,CODE_sd_server_sd_481,TC_test_sd_SdTest,Yes,Yes
REQ_SD_352,SD Advanced Reboot Detection,requirement,feat_req_someipsd_796; feat_req_someipsd_797; feat_req_someipsd_798,CODE_sd_server_sd_481,TC_test_sd_SdTest,Yes,Yes
REQ_SD_353,SD Service Timeout Handling,requirement,feat_req_someipsd_790; feat_req_someipsd_791,CODE_sd_server_sd_481,TC_test_sd_SdTest,Yes,Yes
REQ_SD_354,SD Subscribe Multicast Handling,requirement,feat_req_someipsd_747; feat_req_someipsd_1134; feat_req_someipsd_1136; feat_req_someipsd_1137,CODE_sd_server_sd_481,TC_test_sd_SdTest,Yes,Yes
REQ_SD_355,SD Subscription Server State,requirement,feat_req_someipsd_877; feat_req_someipsd_878; feat_req_someipsd_879,CODE_sd_types_sd_77,TC_test_sd_SdTest,Yes,Yes
REQ_SD_356,SD Service Registration,requirement,feat_req_someipsd_1194; feat_req_someipsd_1195; feat_req_someipsd_1262; feat_req_someipsd_1297,CODE_sd_types_sd_60,TC_test_sd_SdTest,Yes,Yes
REQ_SER_001,Serialize uint8 Type,requirement,feat_req_someip_172; feat_req_someip_682; feat_req_someip_171,CODE_serializer_serialization_46,TC_test_serialization_21; TC_SER_002,Yes,Yes
REQ_SER_001_E01,Error - uint8 Buffer Overflow on Serialize,requirement,,CODE_serializer_serialization_46,TC_test_serialization_21,Yes,Yes
REQ_SER_002,Serialize uint16 Type,requirement,feat_req_someip_172; feat_req_someip_224; feat_req_someip_682,CODE_serializer_serialization_54,TC_test_serialization_21; TC_SER_003,Yes,Yes
REQ_SER_002_E01,Error - uint16 Buffer Overflow on Serialize,requirement,,CODE_serializer_serialization_54,TC_test_serialization_21,Yes,Yes
REQ_SER_003,Serialize uint32 Type,requirement,feat_req_someip_172; feat_req_someip_224; feat_req_someip_682,CODE_serializer_serialization_62,TC_test_serialization_21; TC_SER_004,Yes,Yes
REQ_SER_003_E01,Error - uint32 Buffer Overflow on Serialize,requirement,,CODE_serializer_serialization_62,TC_test_serialization_21,Yes,Yes
REQ_SER_004,Serialize uint64 Type,requirement,feat_req_someip_172; feat_req_someip_224; feat_req_someip_623; feat_req_someip_682,CODE_serializer_serialization_70,TC_test_serialization_21; TC_SER_007,Yes,Yes
REQ_SER_004_E01,Error - uint64 Buffer Overflow on Serialize,requirement,,CODE_serializer_serialization_70,TC_test_serialization_21,Yes,Yes
REQ_SER_005,Deserialize uint8 Type,requirement,feat_req_someip_172; feat_req_someip_682,CODE_serializer_serialization_223; CODE_serializer_serialization_264,TC_test_serialization_21; TC_SER_002,Yes,Yes
REQ_SER_005_E01,Error - uint8 Insufficient Data on Deserialize,requirement,,CODE_serializer_serialization_264,TC_test_serialization_21; TC_SER_030,Yes,Yes
REQ_SER_006,Deserialize uint16 Type,requirement,feat_req_someip_172; feat_req_someip_224; feat_req_someip_682,CODE_serializer_serialization_223; CODE_serializer_serialization_277,TC_test_serialization_21; TC_SER_003,Yes,Yes
REQ_SER_006_E01,Error - uint16 Insufficient Data on Deserialize,requirement,,CODE_serializer_serialization_277,TC_test_serialization_21; TC_SER_030,Yes,Yes
REQ_SER_007,Deserialize uint32 Type,requirement,feat_req_someip_172; feat_req_someip_224; feat_req_someip_682,CODE_serializer_serialization_223; CODE_serializer_serialization_290,TC_test_serialization_21; TC_SER_004,Yes,Yes
REQ_SER_007_E01,Error - uint32 Insufficient Data on Deserialize,requirement,,CODE_serializer_serialization_290,TC_test_serialization_21; TC_SER_030,Yes,Yes
REQ_SER_008,Deserialize uint64 Type,requirement,feat_req_someip_172; feat_req_someip_224; feat_req_someip_623; feat_req_someip_682,CODE_serializer_serialization_223; CODE_serializer_serialization_303,TC_test_serialization_21; TC_SER_007,Yes,Yes
REQ_SER_008_E01,Error - uint64 Insufficient Data on Deserialize,requirement,,CODE_serializer_serialization_303,TC_test_serialization_21; TC_SER_030,Yes,Yes
REQ_SER_010,Serialize int8 Type,requirement,feat_req_someip_172; feat_req_someip_682,CODE_serializer_serialization_78,TC_test_serialization_21; TC_SER_008,Yes,Yes
REQ_SER_010_E01,Error - Signed Integer Overflow Detection,requirement,,CODE_serializer_serialization_78,TC_test_serialization_21; TC_SER_E07; TC_SER_E07b,Yes,Yes
REQ_SER_011,Serialize int16 Type,requirement,feat_req_someip_172; feat_req_someip_224; feat_req_someip_682,CODE_serializer_serialization_86,TC_test_serialization_21; TC_SER_009,Yes,Yes
REQ_SER_012,Serialize int32 Type,requirement,feat_req_someip_172; feat_req_someip_224; feat_req_someip_682,CODE_serializer_serialization_94,TC_test_serialization_21,Yes,Yes
REQ_SER_013,Serialize int64 Type,requirement,feat_req_someip_172; feat_req_someip_224; feat_req_someip_623; feat_req_someip_682,CODE_serializer_serialization_102,TC_test_serialization_21,Yes,Yes
REQ_SER_014,Deserialize int8 Type,requirement,feat_req_someip_172; feat_req_someip_682,CODE_serializer_serialization_223,TC_test_serialization_21; TC_SER_008,Yes,Yes
REQ_SER_015,Deserialize int16 Type,requirement,feat_req_someip_172; feat_req_someip_224; feat_req_someip_682,CODE_serializer_serialization_223; CODE_serializer_serialization_324,TC_test_serialization_21; TC_SER_009; TC_SER_015,Yes,Yes
REQ_SER_016,Deserialize int32 Type,requirement,feat_req_someip_172; feat_req_someip_224; feat_req_someip_682,CODE_serializer_serialization_223; CODE_serializer_serialization_336,TC_test_serialization_21; TC_SER_016,Yes,Yes
REQ_SER_017,Deserialize int64 Type,requirement,feat_req_someip_172; feat_req_someip_224; feat_req_someip_623; feat_req_someip_682,CODE_serializer_serialization_223; CODE_serializer_serialization_348,TC_test_serialization_21; TC_SER_017,Yes,Yes
REQ_SER_020,Serialize Boolean True,requirement,feat_req_someip_172; feat_req_someip_817,CODE_serializer_serialization_38,TC_test_serialization_21; TC_SER_001,Yes,Yes
REQ_SER_020_E01,Error - Boolean Buffer Overflow on Serialize,requirement,,CODE_serializer_serialization_251,TC_test_serialization_21,Yes,Yes
REQ_SER_021,Serialize Boolean False,requirement,feat_req_someip_172; feat_req_someip_817,CODE_serializer_serialization_223; CODE_serializer_serialization_251,TC_test_serialization_21; TC_SER_001,Yes,Yes
REQ_SER_022,Deserialize Boolean False,requirement,feat_req_someip_172; feat_req_someip_817,CODE_serializer_serialization_223,TC_test_serialization_21,Yes,Yes
REQ_SER_022_E01,Error - Boolean Insufficient Data on Deserialize,requirement,,,TC_test_serialization_21,No,Yes
REQ_SER_023,Deserialize Boolean True from 0x01,requirement,feat_req_someip_172; feat_req_someip_817,CODE_serializer_serialization_223,TC_test_serialization_21,Yes,Yes
REQ_SER_024,Deserialize Boolean True from Non-Zero Values,requirement,feat_req_someip_172; feat_req_someip_817,CODE_serializer_serialization_223,TC_test_serialization_21,Yes,Yes
REQ_SER_030,Serialize float32 Type,requirement,feat_req_someip_172; feat_req_someip_224,CODE_serializer_serialization_110,TC_test_serialization_21; TC_SER_012; TC_SER_013,Yes,Yes
REQ_SER_030_E01,Error - float32 Buffer Overflow on Serialize,requirement,,CODE_serializer_serialization_110,TC_test_serialization_21,Yes,Yes
REQ_SER_031,Serialize float64 Type,requirement,feat_req_someip_172; feat_req_someip_224,CODE_serializer_serialization_118,TC_test_serialization_21; TC_SER_014,Yes,Yes
REQ_SER_031_E01,Error - float64 Buffer Overflow on Serialize,requirement,,CODE_serializer_serialization_118,TC_test_serialization_21,Yes,Yes
REQ_SER_032,Deserialize float32 Type,requirement,feat_req_someip_172; feat_req_someip_224,CODE_serializer_serialization_223; CODE_serializer_serialization_360,TC_test_serialization_21; TC_SER_012; TC_SER_013,Yes,Yes
REQ_SER_032_E01,Error - float32 Insufficient Data on Deserialize,requirement,,CODE_serializer_serialization_360,TC_test_serialization_21,Yes,Yes
REQ_SER_033,Deserialize float64 Type,requirement,feat_req_someip_172; feat_req_someip_224,CODE_serializer_serialization_223; CODE_serializer_serialization_373,TC_test_serialization_21; TC_SER_014,Yes,Yes
REQ_SER_033_E01,Error - float64 Insufficient Data on Deserialize,requirement,,CODE_serializer_serialization_373,TC_test_serialization_21,Yes,Yes
REQ_SER_034,Preserve float32 Special Values,requirement,feat_req_someip_172,CODE_serializer_serialization_223,TC_test_serialization_21; TC_SER_013,Yes,Yes
REQ_SER_034_E01,Error - Float NaN Comparison,requirement,,,TC_test_serialization_21; TC_SER_E04,No,Yes
REQ_SER_035,Preserve float64 Special Values,requirement,feat_req_someip_172,CODE_serializer_serialization_223,TC_test_serialization_21; TC_SER_013,Yes,Yes
REQ_SER_040,Serialize Fixed-Length Array,requirement,feat_req_someip_241; feat_req_someip_243; feat_req_someip_240; feat_req_someip_242; feat_req_someip_694,CODE_serializer_serialization_126,TC_test_serialization_21; TC_SER_005,Yes,Yes
REQ_SER_040_E01,Error - Array Exceeds Buffer on Serialize,requirement,,CODE_serializer_serialization_126,TC_test_serialization_21,Yes,Yes
REQ_SER_040_E02,Error - Nested Array Depth Limit,requirement,,CODE_serializer_serialization_126,TC_test_serialization_21; TC_SER_E11,Yes,Yes
REQ_SER_041,Calculate Fixed-Length Array Size,requirement,feat_req_someip_241; feat_req_someip_243; feat_req_someip_244; feat_req_someip_247,CODE_serializer_serialization_126,TC_test_serialization_21; TC_SER_005,Yes,Yes
REQ_SER_042,Deserialize Fixed-Length Array,requirement,feat_req_someip_241; feat_req_someip_243,CODE_serializer_serialization_126,TC_test_serialization_21; TC_SER_005,Yes,Yes
REQ_SER_042_E01,Error - Fixed Array Size Mismatch,requirement,,CODE_serializer_serialization_126,TC_test_serialization_21; TC_SER_E03,Yes,Yes
REQ_SER_043,Serialize Dynamic Array Length Field,requirement,feat_req_someip_254; feat_req_someip_257; feat_req_someip_581; feat_req_someip_253; feat_req_someip_261,CODE_serializer_serialization_223; CODE_serializer_serialization_386,TC_test_serialization_21; TC_SER_005,Yes,Yes
REQ_SER_043_E01,Error - Array Length Field Overflow,requirement,,CODE_serializer_serialization_386,TC_test_serialization_21,Yes,Yes
REQ_SER_043_E02,Error - Dynamic Array Length Exceeds Maximum,requirement,,,TC_test_serialization_21; TC_SER_E02,No,Yes
REQ_SER_044,Dynamic Array Length Field Precedes Data,requirement,feat_req_someip_254; feat_req_someip_255; feat_req_someip_256; feat_req_someip_258; feat_req_someip_673; feat_req_someip_674,CODE_serializer_serialization_223; CODE_serializer_serialization_386,TC_test_serialization_21; TC_SER_005,Yes,Yes
REQ_SER_045,Serialize Empty Dynamic Array,requirement,feat_req_someip_254; feat_req_someip_696,CODE_serializer_serialization_223; CODE_serializer_serialization_386,TC_test_serialization_21; TC_SER_005,Yes,Yes
REQ_SER_046,Deserialize Dynamic Array Length,requirement,feat_req_someip_254; feat_req_someip_257,CODE_serializer_serialization_223,TC_test_serialization_21,Yes,Yes
REQ_SER_046_E01,Error - Insufficient Data for Array Length,requirement,,,TC_test_serialization_21,No,Yes
REQ_SER_047,Deserialize Dynamic Array Elements,requirement,feat_req_someip_254; feat_req_someip_257,CODE_serializer_serialization_223,TC_test_serialization_21,Yes,Yes
REQ_SER_047_E01,Error - Insufficient Data for Array Elements,requirement,,CODE_serializer_serialization_386,TC_test_serialization_21,Yes,Yes
REQ_SER_047_E02,Error - Array Element Count Mismatch,requirement,,,TC_test_serialization_21,No,Yes
REQ_SER_050,Serialize String UTF-8 Encoding,requirement,feat_req_someip_233; feat_req_someip_234; feat_req_someip_235; feat_req_someip_687; feat_req_someip_236; feat_req_someip_665,CODE_serializer_serialization_126; CODE_serializer_serialization_143,TC_test_serialization_21; TC_SER_020; TC_SER_021,Yes,Yes
REQ_SER_050_E01,Error - String Invalid UTF-8 Sequence,requirement,,CODE_serializer_serialization_126,TC_test_serialization_21,Yes,Yes
REQ_SER_050_E02,Error - String Buffer Overflow on Serialize,requirement,,CODE_serializer_serialization_126,TC_test_serialization_21,Yes,Yes
REQ_SER_051,Serialize String Length Field,requirement,feat_req_someip_237; feat_req_someip_582; feat_req_someip_800,CODE_serializer_serialization_126; CODE_serializer_serialization_143,TC_test_serialization_21; TC_SER_020; TC_SER_021,Yes,Yes
REQ_SER_051_E01,Error - String Length Exceeds Buffer,requirement,,,TC_test_serialization_21; TC_SER_E01,No,Yes
REQ_SER_052,Serialize String BOM,requirement,feat_req_someip_662; feat_req_someip_800,CODE_serializer_serialization_143; CODE_serializer_serialization_161,TC_test_serialization_21; TC_SER_020; TC_SER_021,Yes,Yes
REQ_SER_053,Serialize String Null Terminator,requirement,feat_req_someip_233; feat_req_someip_687,CODE_serializer_serialization_223,TC_test_serialization_21,Yes,Yes
REQ_SER_053_E01,Error - String Missing Null Terminator,requirement,,,TC_test_serialization_21,No,Yes
REQ_SER_054,Serialize Empty String,requirement,feat_req_someip_237,CODE_serializer_serialization_223,TC_test_serialization_21,Yes,Yes
REQ_SER_055,Deserialize String Length,requirement,feat_req_someip_237; feat_req_someip_562; feat_req_someip_582,CODE_serializer_serialization_223,TC_test_serialization_21,Yes,Yes
REQ_SER_055_E01,Error - String Insufficient Data on Deserialize,requirement,,,TC_test_serialization_21,No,Yes
REQ_SER_056,Deserialize String Content,requirement,feat_req_someip_237,CODE_serializer_serialization_223,TC_test_serialization_21,Yes,Yes
REQ_SER_056_E01,Error - String Embedded Null,requirement,,,TC_test_serialization_21; TC_SER_E08,No,Yes
REQ_SER_060,Serialize Struct Members Sequentially,requirement,feat_req_someip_230; feat_req_someip_575; feat_req_someip_167; feat_req_someip_229; feat_req_someip_652,,TC_test_serialization_21; TC_SER_006,No,Yes
REQ_SER_060_E01,Error - Incomplete Struct Data,requirement,,,TC_test_serialization_21,No,Yes
REQ_SER_060_E02,Error - Struct Buffer Overflow on Serialize,requirement,,,TC_test_serialization_21,No,Yes
REQ_SER_061,No Implicit Padding in Structs,requirement,feat_req_someip_574; feat_req_someip_231; feat_req_someip_671,CODE_serializer_serialization_223,TC_test_serialization_21; TC_SER_006,Yes,Yes
REQ_SER_062,Explicit Alignment Configuration,requirement,feat_req_someip_169; feat_req_someip_711,CODE_serializer_serialization_223,TC_test_serialization_21; TC_SER_006,Yes,Yes
REQ_SER_063,Deserialize Struct Members Sequentially,requirement,feat_req_someip_168; feat_req_someip_230,CODE_serializer_serialization_223,TC_test_serialization_21; TC_SER_006,Yes,Yes
REQ_SER_070,Pre-Check Buffer Capacity,requirement,feat_req_someip_168,,TC_test_serialization_21; TC_SER_030,No,Yes
REQ_SER_070_E01,Error - Null Buffer Pointer,requirement,,,TC_test_serialization_21,No,Yes
REQ_SER_070_E02,Error - Zero Capacity Buffer,requirement,,,TC_test_serialization_21,No,Yes
REQ_SER_071,Return Error on Buffer Overflow,requirement,feat_req_someip_168,CODE_serializer_serialization_223,TC_test_serialization_21; TC_SER_030,Yes,Yes
REQ_SER_072,No Partial Writes on Overflow,requirement,feat_req_someip_168,CODE_serializer_serialization_223,TC_test_serialization_21; TC_SER_030,Yes,Yes
REQ_SER_073,Track Buffer Position,requirement,feat_req_someip_168,CODE_serializer_serialization_413,TC_test_serialization_21,Yes,Yes
REQ_SER_073_E01,Error - Deserialization Position Beyond Buffer,requirement,,,TC_test_serialization_21; TC_SER_E05,No,Yes
REQ_SER_074,Get Remaining Buffer Capacity,requirement,feat_req_someip_168,,TC_test_serialization_21,No,Yes
REQ_SER_075,Reset Buffer Position,requirement,feat_req_someip_168,CODE_serializer_serialization_243,TC_test_serialization_21,Yes,Yes
REQ_SER_080,Align to Boundary,requirement,feat_req_someip_169; feat_req_someip_711,CODE_serializer_serialization_143; CODE_serializer_serialization_429,TC_test_serialization_21,Yes,Yes
REQ_SER_080_E01,Error - Alignment Exceeds Buffer,requirement,,CODE_serializer_serialization_143,TC_test_serialization_21; TC_SER_E06,Yes,Yes
REQ_SER_080_E02,Error - Multiple Alignment Overflows,requirement,,CODE_serializer_serialization_143,TC_test_serialization_21; TC_SER_E09,Yes,Yes
REQ_SER_081,Alignment Padding Value,requirement,feat_req_someip_169; feat_req_someip_711,CODE_serializer_serialization_143; CODE_serializer_serialization_161; CODE_serializer_serialization_429,TC_test_serialization_21,Yes,Yes
REQ_SER_082,Skip Padding on Deserialize,requirement,feat_req_someip_169; feat_req_someip_711,CODE_serializer_serialization_143; CODE_serializer_serialization_429,TC_test_serialization_21,Yes,Yes
REQ_SER_090,Serialize Enumeration Type,requirement,feat_req_someip_651; feat_req_someip_650; feat_req_someip_692; feat_req_someip_693,,TC_test_serialization_21,No,Yes
REQ_SER_090_E01,Error - Enum Value Out of Defined Range,requirement,,,TC_test_serialization_21; TC_SER_E10,No,Yes
REQ_SER_091,Deserialize Undefined Enumeration Values,requirement,feat_req_someip_799,,TC_test_serialization_21,No,Yes
REQ_SER_092,Serialize Bitfield as Basic Type,requirement,feat_req_someip_689; feat_req_someip_688,,TC_test_serialization_21,No,Yes
REQ_SER_093,Bitfield Name Definition Support,requirement,feat_req_someip_690; feat_req_someip_691,,TC_test_serialization_21,No,Yes
REQ_SER_094A,Union Serialize with Type Field,requirement,feat_req_someip_263; feat_req_someip_264; feat_req_someip_262,,TC_test_serialization_21,No,Yes
REQ_SER_094B,Union Deserialize with Type Dispatch,requirement,feat_req_someip_273; feat_req_someip_274; feat_req_someip_275,,TC_test_serialization_21,No,Yes
REQ_SER_094C,Union Padding for Uniform Size,requirement,feat_req_someip_276; feat_req_someip_277; feat_req_someip_278; feat_req_someip_289; feat_req_someip_299,,TC_test_serialization_21,No,Yes
REQ_SER_094_E01,Error - Union Unknown Type ID,requirement,,,TC_test_serialization_21,No,Yes
REQ_SER_094_E02,Error - Union Data Size Mismatch,requirement,,,TC_test_serialization_21,No,Yes
REQ_SER_095,Union Length Field Configuration,requirement,feat_req_someip_272; feat_req_someip_563; feat_req_someip_566; feat_req_someip_571; feat_req_someip_300,,TC_test_serialization_21,No,Yes
REQ_SER_096,Union Type Field Configuration,requirement,feat_req_someip_564; feat_req_someip_565; feat_req_someip_573,,TC_test_serialization_21,No,Yes
REQ_SER_097,Union Zero-Length Same-Size Constraint,requirement,feat_req_someip_572; feat_req_someip_583,,TC_test_serialization_21,No,Yes
REQ_SER_098,Optional Parameter as Array,requirement,feat_req_someip_252; feat_req_someip_251; feat_req_someip_170,,TC_test_serialization_21,No,Yes
REQ_SER_099,Multidimensional Array Row-Major Order,requirement,feat_req_someip_246; feat_req_someip_245,,TC_test_serialization_21,No,Yes
REQ_SER_100,Multidimensional Dynamic Array Length Fields,requirement,feat_req_someip_259; feat_req_someip_260,,TC_test_serialization_21,No,Yes
REQ_SER_101,Dynamic Array Length Field Configuration,requirement,feat_req_someip_621,,TC_test_serialization_21,No,Yes
REQ_SER_102,UTF-16 String Support,requirement,feat_req_someip_234; feat_req_someip_639; feat_req_someip_640; feat_req_someip_641; feat_req_someip_642,,TC_test_serialization_21,No,Yes
REQ_SER_103,String BOM Validation,requirement,feat_req_someip_662; feat_req_someip_666,,TC_test_serialization_21,No,Yes
REQ_SER_104,Fixed-Length String Handling,requirement,feat_req_someip_232; feat_req_someip_233; feat_req_someip_239,,TC_test_serialization_21,No,Yes
REQ_SER_105,String Encoding Specification,requirement,feat_req_someip_235; feat_req_someip_238,,TC_test_serialization_21,No,Yes
REQ_SER_106,Struct Length Field Support,requirement,feat_req_someip_600; feat_req_someip_601; feat_req_someip_602,,TC_test_serialization_21,No,Yes
REQ_SER_107,Misaligned Struct Warning,requirement,feat_req_someip_577; feat_req_someip_671,,TC_test_serialization_21,No,Yes
REQ_TP_001,Calculate Segment Count,requirement,feat_req_someiptp_760; feat_req_someiptp_764; feat_req_someiptp_759,CODE_tp_segmenter_tp_31,TC_test_tp_TpTest; TC_TP_001,Yes,Yes
REQ_TP_001_E01,Error - Message Too Large,requirement,,CODE_tp_segmenter_tp_31,TC_test_tp_TpTest; TC_TP_ERR_001,Yes,Yes
REQ_TP_001_E02,Error - Segment Creation Failure,requirement,,CODE_tp_segmenter_tp_71,TC_test_tp_TpTest; TC_TP_ERR_001,Yes,Yes
REQ_TP_001_E03,Error - Empty Message Segmentation,requirement,,CODE_tp_segmenter_tp_71,TC_test_tp_TpTest; TC_TP_ERR_002,Yes,Yes
REQ_TP_002,Maximum Segment Payload Size,requirement,feat_req_someiptp_773,CODE_tp_segmenter_tp_31; CODE_tp_segmenter_tp_71,TC_test_tp_TpTest; TC_TP_002,Yes,Yes
REQ_TP_003,Segment Alignment,requirement,feat_req_someiptp_772,CODE_tp_segmenter_tp_31; CODE_tp_segmenter_tp_71,TC_test_tp_TpTest; TC_TP_003,Yes,Yes
REQ_TP_004,Last Segment Size,requirement,feat_req_someiptp_772,CODE_tp_segmenter_tp_31; CODE_tp_segmenter_tp_71,TC_test_tp_TpTest,Yes,Yes
